Product_ID,Barcode,Product_Name,Price,Weight_kg,Category,Sub_Category,Aisle_No,Partition_No,Shelf_No,Position_Tag,Side,Stock_Quantity,Reorder_Level
PROD00238,890100238,Haldiram's Potato Chips 500g,401,0.5,Snacks,Chips,1,109,109.4,P109,Right,36,5
PROD00239,890100239,Bru Filter Coffee 500g,94,0.5,Beverages,Coffee,1,109,109.4,P109,Right,59,5
PROD00240,890100240,Dove Bathing Bar 500g,146,0.5,Personal Care,Soap,1,109,109.4,P109,Right,21,5
PROD00241,890100241,Coca Cola Ginger Ale 500ml,481,0.5,Beverages,Soda,1,109,109.5,P109,Right,36,5
PROD00242,890100242,Too Yumm Potato Chips 500g,248,0.5,Snacks,Chips,1,109,109.5,P109,Right,56,5
PROD00243,890100243,Amul Plain Curd 500ml,174,0.5,Dairy,Yogurt,1,109,109.5,P109,Right,50,5
PROD00244,890100244,Limca Club Soda 500ml,318,0.5,Beverages,Soda,1,109,109.5,P109,Right,48,5
PROD00245,890100245,Cetaphil Sunscreen 500ml,330,0.5,Personal Care,Skin,1,109,109.6,P109,Right,75,5
PROD00246,890100246,Premier Tissues 500g,500,0.5,Household,Paper,1,109,109.6,P109,Right,57,5
PROD00247,890100247,Modern Whole Wheat 500g,346,0.5,Bakery,Bread,1,109,109.6,P109,Right,85,5
PROD00248,890100248,Bru Filter Coffee 500g,252,0.5,Beverages,Coffee,1,109,109.6,P109,Right,71,5
PROD00249,890100249,Sunfeast Bourbon 500g,337,0.5,Snacks,Biscuits,1,109,109.7,P109,Right,49,5
PROD00250,890100250,Premier Tissues 500g,473,0.5,Household,Paper,1,109,109.7,P109,Right,29,5
PROD00251,890100251,Cetaphil Body Lotion 500ml,185,0.5,Personal Care,Skin,1,109,109.7,P109,Right,22,5
PROD00252,890100252,Amul Toned Milk 500ml,446,0.5,Dairy,Milk,1,109,109.7,P109,Right,55,5
PROD00253,890100253,Amul Slim Milk 500ml,442,0.5,Dairy,Milk,1,110,110.1,P110,Right,76,5
PROD00254,890100254,Dettol Bathing Bar 500g,312,0.5,Personal Care,Soap,1,110,110.1,P110,Right,90,5
PROD00255,890100255,CloseUp Mouthwash 500g,30,0.5,Personal Care,Oral,1,110,110.1,P110,Right,54,5
PROD00256,890100256,Amul Paneer 500g,348,0.5,Dairy,Cheese,1,110,110.1,P110,Right,34,5
PROD00257,890100257,English Oven Whole Wheat 500g,454,0.5,Bakery,Bread,1,110,110.2,P110,Right,44,5
PROD00258,890100258,Kohinoor Basmati Rice 500g,142,0.5,Grains,Rice,1,110,110.2,P110,Right,56,5
PROD00259,890100259,English Oven Multigrain 500g,103,0.5,Bakery,Bread,1,110,110.2,P110,Right,60,5
PROD00260,890100260,Lizol Glass Cleaner 500ml,114,0.5,Household,Cleaning,1,110,110.2,P110,Right,97,5
PROD00261,890100261,Parekh Garbage Bags 500g,223,0.5,Household,Disposables,1,110,110.3,P110,Right,78,5
PROD00262,890100262,Modern White Bread 500g,445,0.5,Bakery,Bread,1,110,110.3,P110,Right,21,5
PROD00263,890100263,Parekh Cling Wrap 500g,260,0.5,Household,Disposables,1,110,110.3,P110,Right,84,5
PROD00264,890100264,Sprite Ginger Ale 500ml,196,0.5,Beverages,Soda,1,110,110.3,P110,Right,22,5
PROD00265,890100265,Limca Club Soda 500ml,284,0.5,Beverages,Soda,1,110,110.4,P110,Right,97,5
PROD00266,890100266,Nestle Lassi 500ml,480,0.5,Dairy,Yogurt,1,110,110.4,P110,Right,57,5
PROD00267,890100267,Monginis Fruit Cake 500g,240,0.5,Bakery,Cakes,1,110,110.4,P110,Right,94,5
PROD00268,890100268,Doritos Cheese Balls 500g,294,0.5,Snacks,Chips,1,110,110.4,P110,Right,13,5
PROD00269,890100269,Tata Tea Black Tea 500g,222,0.5,Beverages,Tea,1,110,110.5,P110,Right,71,5
PROD00270,890100270,Govardhan Toned Milk 500ml,420,0.5,Dairy,Milk,1,110,110.5,P110,Right,69,5
PROD00271,890100271,Go Cheese Slices 500g,402,0.5,Dairy,Cheese,1,110,110.5,P110,Right,36,5
PROD00272,890100272,Nescafe Premix 500g,381,0.5,Beverages,Coffee,1,110,110.5,P110,Right,13,5
PROD00273,890100273,Ponds Body Lotion 500ml,487,0.5,Personal Care,Skin,1,110,110.6,P110,Right,26,5
PROD00274,890100274,Lays Spicy Chips 500g,120,0.5,Snacks,Chips,1,110,110.6,P110,Right,64,5
PROD00275,890100275,Pepsi Orange Soda 500ml,429,0.5,Beverages,Soda,1,110,110.6,P110,Right,61,5
PROD00276,890100276,Sunfeast Spaghetti 500g,257,0.5,Grains,Pasta,1,110,110.6,P110,Right,40,5
PROD00277,890100277,Premier Toilet Roll 500g,331,0.5,Household,Paper,1,110,110.7,P110,Right,92,5
PROD00278,890100278,English Oven White Bread 500g,454,0.5,Bakery,Bread,1,110,110.7,P110,Right,91,5
PROD00279,890100279,CloseUp Toothpaste 500g,480,0.5,Personal Care,Oral,1,110,110.7,P110,Right,32,5
PROD00280,890100280,Colin Glass Cleaner 500ml,73,0.5,Household,Cleaning,1,110,110.7,P110,Right,76,5
PROD00281,890100281,Nescafe Filter Coffee 500g,480,0.5,Beverages,Coffee,1,111,111.1,P111,Right,84,5
PROD00282,890100282,Barilla Macaroni 500g,115,0.5,Grains,Pasta,1,111,111.1,P111,Right,66,5
PROD00283,890100283,Ezee Paper Plates 500g,94,0.5,Household,Disposables,1,111,111.1,P111,Right,93,5
PROD00284,890100284,Amul Mishti Doi 500ml,259,0.5,Dairy,Yogurt,1,111,111.1,P111,Right,29,5
PROD00285,890100285,Origami Kitchen Towel 500g,287,0.5,Household,Paper,1,111,111.2,P111,Right,15,5
PROD00286,890100286,Milky Mist Mishti Doi 500ml,284,0.5,Dairy,Yogurt,1,111,111.2,P111,Right,41,5
PROD00287,890100287,Tresemme Hair Serum 500ml,377,0.5,Personal Care,Hair,1,111,111.2,P111,Right,40,5
PROD00288,890100288,Premier Tissues 500g,388,0.5,Household,Paper,1,111,111.2,P111,Right,74,5
PROD00289,890100289,Cinthol Bathing Bar 500g,428,0.5,Personal Care,Soap,1,111,111.3,P111,Right,44,5
PROD00290,890100290,Clinic Plus Hair Serum 500ml,492,0.5,Personal Care,Hair,1,111,111.3,P111,Right,35,5
PROD00291,890100291,Paseo Kitchen Towel 500g,24,0.5,Household,Paper,1,111,111.3,P111,Right,19,5
PROD00292,890100292,Bru Instant Coffee 500g,267,0.5,Beverages,Coffee,1,111,111.3,P111,Right,24,5
PROD00293,890100293,Origami Paper Plates 500g,218,0.5,Household,Disposables,1,111,111.4,P111,Right,45,5
PROD00294,890100294,Kohinoor Basmati Rice 500g,397,0.5,Grains,Rice,1,111,111.4,P111,Right,100,5
PROD00295,890100295,Britannia Chocolate Muffin 500g,80,0.5,Bakery,Cakes,1,111,111.4,P111,Right,76,5
PROD00296,890100296,Mother Dairy Greek Yogurt 500ml,356,0.5,Dairy,Yogurt,1,111,111.4,P111,Right,28,5
PROD00297,890100297,Harvest Gold Brown Bread 500g,369,0.5,Bakery,Bread,1,111,111.5,P111,Right,23,5
PROD00298,890100298,Modern White Bread 500g,279,0.5,Bakery,Bread,1,111,111.5,P111,Right,33,5
PROD00299,890100299,Pillsbury Bun 500g,372,0.5,Bakery,Cakes,1,111,111.5,P111,Right,17,5
PROD00300,890100300,Tropicana Mixed Fruit 500ml,57,0.5,Beverages,Juice,1,111,111.5,P111,Right,96,5
PROD00301,890100301,Nutraj Almonds 500g,141,0.5,Snacks,Nuts,1,111,111.6,P111,Right,95,5
PROD00302,890100302,Tropicana Orange Juice 500ml,334,0.5,Beverages,Juice,1,111,111.6,P111,Right,33,5
PROD00303,890100303,Colgate Toothpaste 500g,461,0.5,Personal Care,Oral,1,111,111.6,P111,Right,29,5
PROD00304,890100304,Nature Fresh Besan 500g,33,0.5,Grains,Flour,1,111,111.6,P111,Right,49,5
PROD00305,890100305,Pillsbury Chocolate Muffin 500g,23,0.5,Bakery,Cakes,1,111,111.7,P111,Right,84,5
PROD00306,890100306,Tong Garden Mixed Nuts 500g,137,0.5,Snacks,Nuts,1,111,111.7,P111,Right,20,5
PROD00307,890100307,Monginis Chocolate Muffin 500g,166,0.5,Bakery,Cakes,1,111,111.7,P111,Right,21,5
PROD00308,890100308,Lays Spicy Chips 500g,311,0.5,Snacks,Chips,1,111,111.7,P111,Right,18,5
PROD00309,890100309,Too Yumm Onion Rings 500g,476,0.5,Snacks,Chips,1,112,112.1,P112,Right,39,5
PROD00310,890100310,Monginis Fruit Cake 500g,151,0.5,Bakery,Cakes,1,112,112.1,P112,Right,63,5
PROD00311,890100311,Britannia Whole Wheat 500g,473,0.5,Bakery,Bread,1,112,112.1,P112,Right,23,5
PROD00312,890100312,Parachute Hair Serum 500ml,90,0.5,Personal Care,Hair,1,112,112.1,P112,Right,35,5
PROD00313,890100313,Bambino Penne 500g,201,0.5,Grains,Pasta,1,112,112.2,P112,Right,20,5
PROD00314,890100314,Aashirvaad Wheat Atta 500g,392,0.5,Grains,Flour,1,112,112.2,P112,Right,74,5
PROD00315,890100315,Pillsbury Besan 500g,351,0.5,Grains,Flour,1,112,112.2,P112,Right,37,5
PROD00316,890100316,B Natural Grape Juice 500ml,436,0.5,Beverages,Juice,1,112,112.2,P112,Right,61,5
PROD00317,890100317,Barilla Noodles 500g,100,0.5,Grains,Pasta,1,112,112.3,P112,Right,24,5
PROD00318,890100318,Haldiram's Cashews 500g,153,0.5,Snacks,Nuts,1,112,112.3,P112,Right,25,5
PROD00319,890100319,Pillsbury Bun 500g,400,0.5,Bakery,Cakes,1,112,112.3,P112,Right,22,5
PROD00320,890100320,Mother Dairy Cheese Block 500g,395,0.5,Dairy,Cheese,1,112,112.3,P112,Right,30,5
PROD00321,890100321,Sunfeast Spaghetti 500g,115,0.5,Grains,Pasta,1,112,112.4,P112,Right,77,5
PROD00322,890100322,Parachute Conditioner 500ml,394,0.5,Personal Care,Hair,1,112,112.4,P112,Right,20,5
PROD00323,890100323,Britannia Multigrain 500g,282,0.5,Bakery,Bread,1,112,112.4,P112,Right,26,5
PROD00324,890100324,Daawat Jasmine Rice 500g,289,0.5,Grains,Rice,1,112,112.4,P112,Right,19,5
PROD00325,890100325,Aashirvaad Basmati Rice 500g,159,0.5,Grains,Rice,1,112,112.5,P112,Right,63,5
PROD00326,890100326,Origami Tissues 500g,365,0.5,Household,Paper,1,112,112.5,P112,Right,77,5
PROD00327,890100327,Bambino Fusilli 500g,447,0.5,Grains,Pasta,1,112,112.5,P112,Right,72,5
PROD00328,890100328,Sunrise Instant Coffee 500g,202,0.5,Beverages,Coffee,1,112,112.5,P112,Right,13,5
PROD00329,890100329,Mother Dairy Soy Milk 500ml,361,0.5,Dairy,Milk,1,112,112.6,P112,Right,93,5
PROD00330,890100330,Tata Sampann Walnuts 500g,491,0.5,Snacks,Nuts,1,112,112.6,P112,Right,11,5
PROD00331,890100331,Dove Hair Serum 500ml,291,0.5,Personal Care,Hair,1,112,112.6,P112,Right,60,5
PROD00332,890100332,Nandini Soy Milk 500ml,481,0.5,Dairy,Milk,1,112,112.6,P112,Right,31,5
PROD00333,890100333,Go Cheddar 500g,399,0.5,Dairy,Cheese,1,112,112.7,P112,Right,76,5
PROD00334,890100334,Aashirvaad Jasmine Rice 500g,243,0.5,Grains,Rice,1,112,112.7,P112,Right,17,5
PROD00335,890100335,Mother Dairy Paneer 500g,459,0.5,Dairy,Cheese,1,112,112.7,P112,Right,15,5
PROD00336,890100336,Dark Fantasy Cookies 500g,51,0.5,Snacks,Biscuits,1,112,112.7,P112,Right,71,5
PROD00337,890100337,Parekh Paper Cups 500g,53,0.5,Household,Disposables,2,101,101.1,P101,Left,74,5
PROD00338,890100338,Lizol Dish Liquid 500ml,152,0.5,Household,Cleaning,2,101,101.1,P101,Left,39,5
PROD00339,890100339,Britannia Multigrain 500g,37,0.5,Bakery,Bread,2,101,101.1,P101,Left,76,5
PROD00340,890100340,Britannia Cheddar 500g,63,0.5,Dairy,Cheese,2,101,101.1,P101,Left,70,5
PROD00341,890100341,B Natural Mango Juice 500ml,309,0.5,Beverages,Juice,2,101,101.2,P101,Left,26,5
PROD00342,890100342,Ezee Aluminium Foil 500g,273,0.5,Household,Disposables,2,101,101.2,P101,Left,94,5
PROD00343,890100343,Britannia White Bread 500g,120,0.5,Bakery,Bread,2,101,101.2,P101,Left,90,5
PROD00344,890100344,Britannia Sourdough 500g,41,0.5,Bakery,Bread,2,101,101.2,P101,Left,29,5
PROD00345,890100345,Oral-B Mouthwash 500g,401,0.5,Personal Care,Oral,2,101,101.3,P101,Left,17,5
PROD00346,890100346,Monginis Cupcake 500g,397,0.5,Bakery,Cakes,2,101,101.3,P101,Left,23,5
PROD00347,890100347,Pillsbury Cupcake 500g,234,0.5,Bakery,Cakes,2,101,101.3,P101,Left,50,5
PROD00348,890100348,Maggi Spaghetti 500g,111,0.5,Grains,Pasta,2,101,101.3,P101,Left,56,5
PROD00349,890100349,Fanta Cola 500ml,228,0.5,Beverages,Soda,2,101,101.4,P101,Left,100,5
PROD00350,890100350,CloseUp Mouthwash 500g,284,0.5,Personal Care,Oral,2,101,101.4,P101,Left,65,5
PROD00351,890100351,Nestle Almond Milk 500ml,132,0.5,Dairy,Milk,2,101,101.4,P101,Left,24,5
PROD00352,890100352,Too Yumm Potato Chips 500g,434,0.5,Snacks,Chips,2,101,101.4,P101,Left,34,5
PROD00353,890100353,Nutraj Pistachios 500g,67,0.5,Snacks,Nuts,2,101,101.5,P101,Left,11,5
PROD00354,890100354,Sprite Club Soda 500ml,472,0.5,Beverages,Soda,2,101,101.5,P101,Left,100,5
PROD00355,890100355,Parachute Conditioner 500ml,348,0.5,Personal Care,Hair,2,101,101.5,P101,Left,22,5
PROD00356,890100356,Tropicana Grape Juice 500ml,419,0.5,Beverages,Juice,2,101,101.5,P101,Left,48,5
PROD00357,890100357,Pepsi Ginger Ale 500ml,60,0.5,Beverages,Soda,2,101,101.6,P101,Left,66,5
PROD00358,890100358,Thums Up Club Soda 500ml,257,0.5,Beverages,Soda,2,101,101.6,P101,Left,94,5
PROD00359,890100359,Garnier Sunscreen 500ml,469,0.5,Personal Care,Skin,2,101,101.6,P101,Left,95,5
PROD00360,890100360,Haldiram's Mixed Nuts 500g,44,0.5,Snacks,Nuts,2,101,101.6,P101,Left,78,5
PROD00361,890100361,Britannia Cheese Block 500g,428,0.5,Dairy,Cheese,2,101,101.7,P101,Left,18,5
PROD00362,890100362,Vim Detergent 500ml,229,0.5,Household,Cleaning,2,101,101.7,P101,Left,46,5
PROD00363,890100363,Pillsbury Besan 500g,411,0.5,Grains,Flour,2,101,101.7,P101,Left,90,5
PROD00364,890100364,Nature Fresh Rava 500g,75,0.5,Grains,Flour,2,101,101.7,P101,Left,82,5
PROD00365,890100365,Pepsi Lemon Soda 500ml,156,0.5,Beverages,Soda,2,102,102.1,P102,Left,19,5
PROD00366,890100366,Sensodyne Toothbrush 500g,79,0.5,Personal Care,Oral,2,102,102.1,P102,Left,71,5
PROD00367,890100367,Vim Detergent 500ml,186,0.5,Household,Cleaning,2,102,102.1,P102,Left,68,5
PROD00368,890100368,Himalaya Toothpaste 500g,202,0.5,Personal Care,Oral,2,102,102.1,P102,Left,80,5
PROD00369,890100369,Paper Boat Apple Juice 500ml,281,0.5,Beverages,Juice,2,102,102.2,P102,Left,17,5
PROD00370,890100370,Britannia Swiss Roll 500g,441,0.5,Bakery,Cakes,2,102,102.2,P102,Left,42,5
PROD00371,890100371,Britannia Fruit Cake 500g,373,0.5,Bakery,Cakes,2,102,102.2,P102,Left,74,5
PROD00372,890100372,Modern Whole Wheat 500g,198,0.5,Bakery,Bread,2,102,102.2,P102,Left,54,5
PROD00373,890100373,Raw Pressery Mango Juice 500ml,20,0.5,Beverages,Juice,2,102,102.3,P102,Left,75,5
PROD00374,890100374,Amul Slim Milk 500ml,375,0.5,Dairy,Milk,2,102,102.3,P102,Left,44,5
PROD00375,890100375,Origami Garbage Bags 500g,389,0.5,Household,Disposables,2,102,102.3,P102,Left,68,5
PROD00376,890100376,Britannia Cheese Spread 500g,97,0.5,Dairy,Cheese,2,102,102.3,P102,Left,27,5
PROD00377,890100377,Bru Instant Coffee 500g,432,0.5,Beverages,Coffee,2,102,102.4,P102,Left,88,5
PROD00378,890100378,Dark Fantasy Cream Cracker 500g,264,0.5,Snacks,Biscuits,2,102,102.4,P102,Left,57,5
PROD00379,890100379,Tropicana Orange Juice 500ml,402,0.5,Beverages,Juice,2,102,102.4,P102,Left,36,5
PROD00380,890100380,Unibic Digestive 500g,135,0.5,Snacks,Biscuits,2,102,102.4,P102,Left,82,5
PROD00381,890100381,Himalaya Toothbrush 500g,212,0.5,Personal Care,Oral,2,102,102.5,P102,Left,74,5
PROD00382,890100382,Fortune Jasmine Rice 500g,224,0.5,Grains,Rice,2,102,102.5,P102,Left,74,5
PROD00383,890100383,Barilla Spaghetti 500g,464,0.5,Grains,Pasta,2,102,102.5,P102,Left,17,5
PROD00384,890100384,Britannia Multigrain 500g,154,0.5,Bakery,Bread,2,102,102.5,P102,Left,72,5
PROD00385,890100385,Origami Toilet Roll 500g,348,0.5,Household,Paper,2,102,102.6,P102,Left,51,5
PROD00386,890100386,Britannia Nice 500g,427,0.5,Snacks,Biscuits,2,102,102.6,P102,Left,48,5
PROD00387,890100387,Amul Cheddar 500g,331,0.5,Dairy,Cheese,2,102,102.6,P102,Left,21,5
PROD00388,890100388,Amul Plain Curd 500ml,469,0.5,Dairy,Yogurt,2,102,102.6,P102,Left,54,5
PROD00389,890100389,Epigamia Greek Yogurt 500ml,286,0.5,Dairy,Yogurt,2,102,102.7,P102,Left,30,5
PROD00390,890100390,Pillsbury Rava 500g,446,0.5,Grains,Flour,2,102,102.7,P102,Left,82,5
PROD00391,890100391,Oreo Digestive 500g,129,0.5,Snacks,Biscuits,2,102,102.7,P102,Left,56,5
PROD00392,890100392,Modern Whole Wheat 500g,300,0.5,Bakery,Bread,2,102,102.7,P102,Left,70,5
PROD00393,890100393,Fortune Jasmine Rice 500g,358,0.5,Grains,Rice,2,103,103.1,P103,Left,98,5
PROD00394,890100394,Cetaphil Body Lotion 500ml,219,0.5,Personal Care,Skin,2,103,103.1,P103,Left,27,5
PROD00395,890100395,Elite Bun 500g,237,0.5,Bakery,Cakes,2,103,103.1,P103,Left,37,5
PROD00396,890100396,Bru Instant Coffee 500g,345,0.5,Beverages,Coffee,2,103,103.1,P103,Left,41,5
PROD00397,890100397,Cinthol Shower Gel 500g,174,0.5,Personal Care,Soap,2,103,103.2,P103,Left,31,5
PROD00398,890100398,Daawat Brown Rice 500g,481,0.5,Grains,Rice,2,103,103.2,P103,Left,95,5
PROD00399,890100399,Harpic Dish Liquid 500ml,481,0.5,Household,Cleaning,2,103,103.2,P103,Left,10,5
PROD00400,890100400,India Gate Brown Rice 500g,348,0.5,Grains,Rice,2,103,103.2,P103,Left,64,5
PROD00401,890100401,Pantene Hair Serum 500ml,475,0.5,Personal Care,Hair,2,103,103.3,P103,Left,47,5
PROD00402,890100402,Go Cheese Slices 500g,372,0.5,Dairy,Cheese,2,103,103.3,P103,Left,82,5
PROD00403,890100403,Parle Marie 500g,355,0.5,Snacks,Biscuits,2,103,103.3,P103,Left,88,5
PROD00404,890100404,Amul Greek Yogurt 500ml,235,0.5,Dairy,Yogurt,2,103,103.3,P103,Left,66,5
PROD00405,890100405,Nutraj Cashews 500g,104,0.5,Snacks,Nuts,2,103,103.4,P103,Left,49,5
PROD00406,890100406,7Up Ginger Ale 500ml,28,0.5,Beverages,Soda,2,103,103.4,P103,Left,10,5
PROD00407,890100407,English Oven White Bread 500g,423,0.5,Bakery,Bread,2,103,103.4,P103,Left,61,5
PROD00408,890100408,Limca Orange Soda 500ml,261,0.5,Beverages,Soda,2,103,103.4,P103,Left,32,5
PROD00409,890100409,Origami Tissues 500g,42,0.5,Household,Paper,2,103,103.5,P103,Left,60,5
PROD00410,890100410,Thums Up Orange Soda 500ml,110,0.5,Beverages,Soda,2,103,103.5,P103,Left,63,5
PROD00411,890100411,Daawat Sona Masoori 500g,137,0.5,Grains,Rice,2,103,103.5,P103,Left,98,5
PROD00412,890100412,Coca Cola Ginger Ale 500ml,150,0.5,Beverages,Soda,2,103,103.5,P103,Left,97,5
PROD00413,890100413,Origami Cling Wrap 500g,373,0.5,Household,Disposables,2,103,103.6,P103,Left,63,5
PROD00414,890100414,Govardhan Almond Milk 500ml,451,0.5,Dairy,Milk,2,103,103.6,P103,Left,47,5
PROD00415,890100415,Dettol Bathing Bar 500g,368,0.5,Personal Care,Soap,2,103,103.6,P103,Left,22,5
PROD00416,890100416,English Oven Multigrain 500g,484,0.5,Bakery,Bread,2,103,103.6,P103,Left,87,5
PROD00417,890100417,Bambino Macaroni 500g,382,0.5,Grains,Pasta,2,103,103.7,P103,Left,100,5
PROD00418,890100418,Bingo Onion Rings 500g,496,0.5,Snacks,Chips,2,103,103.7,P103,Left,65,5
PROD00419,890100419,Lifebuoy Hand Wash 500g,134,0.5,Personal Care,Soap,2,103,103.7,P103,Left,15,5
PROD00420,890100420,Barilla Spaghetti 500g,331,0.5,Grains,Pasta,2,103,103.7,P103,Left,55,5
PROD00421,890100421,Limca Ginger Ale 500ml,45,0.5,Beverages,Soda,2,104,104.1,P104,Left,71,5
PROD00422,890100422,Premier Toilet Roll 500g,185,0.5,Household,Paper,2,104,104.1,P104,Left,47,5
PROD00423,890100423,Elite Bun 500g,52,0.5,Bakery,Cakes,2,104,104.1,P104,Left,45,5
PROD00424,890100424,Fortune Basmati Rice 500g,342,0.5,Grains,Rice,2,104,104.1,P104,Left,37,5
PROD00425,890100425,Neutrogena Body Lotion 500ml,53,0.5,Personal Care,Skin,2,104,104.2,P104,Left,98,5
PROD00426,890100426,Nutraj Cashews 500g,281,0.5,Snacks,Nuts,2,104,104.2,P104,Left,78,5
PROD00427,890100427,Cinthol Bathing Bar 500g,186,0.5,Personal Care,Soap,2,104,104.2,P104,Left,68,5
PROD00428,890100428,Cetaphil Cream 500ml,362,0.5,Personal Care,Skin,2,104,104.2,P104,Left,42,5
PROD00429,890100429,Clinic Plus Conditioner 500ml,467,0.5,Personal Care,Hair,2,104,104.3,P104,Left,85,5
PROD00430,890100430,Too Yumm Cheese Balls 500g,45,0.5,Snacks,Chips,2,104,104.3,P104,Left,78,5
PROD00431,890100431,Sunfeast Fusilli 500g,189,0.5,Grains,Pasta,2,104,104.3,P104,Left,59,5
PROD00432,890100432,B Natural Mixed Fruit 500ml,48,0.5,Beverages,Juice,2,104,104.3,P104,Left,51,5
PROD00433,890100433,Britannia Brown Bread 500g,28,0.5,Bakery,Bread,2,104,104.4,P104,Left,78,5
PROD00434,890100434,Lifebuoy Bathing Bar 500g,268,0.5,Personal Care,Soap,2,104,104.4,P104,Left,25,5
PROD00435,890100435,Sunfeast Marie 500g,65,0.5,Snacks,Biscuits,2,104,104.4,P104,Left,36,5
PROD00436,890100436,Surf Excel Toilet Cleaner 500ml,231,0.5,Household,Cleaning,2,104,104.4,P104,Left,78,5
PROD00437,890100437,Doritos Salted Chips 500g,257,0.5,Snacks,Chips,2,104,104.5,P104,Left,91,5
PROD00438,890100438,Nestle Fruit Yogurt 500ml,251,0.5,Dairy,Yogurt,2,104,104.5,P104,Left,92,5
PROD00439,890100439,Harpic Glass Cleaner 500ml,497,0.5,Household,Cleaning,2,104,104.5,P104,Left,21,5
PROD00440,890100440,L'Oreal Shampoo 500ml,294,0.5,Personal Care,Hair,2,104,104.5,P104,Left,66,5
PROD00441,890100441,Lux Body Wash 500g,318,0.5,Personal Care,Soap,2,104,104.6,P104,Left,79,5
PROD00442,890100442,Parekh Garbage Bags 500g,410,0.5,Household,Disposables,2,104,104.6,P104,Left,74,5
PROD00443,890100443,Harpic Toilet Cleaner 500ml,325,0.5,Household,Cleaning,2,104,104.6,P104,Left,46,5
PROD00444,890100444,Britannia Whole Wheat 500g,124,0.5,Bakery,Bread,2,104,104.6,P104,Left,89,5
PROD00445,890100445,Fortune Brown Rice 500g,186,0.5,Grains,Rice,2,104,104.7,P104,Left,53,5
PROD00446,890100446,Modern Whole Wheat 500g,162,0.5,Bakery,Bread,2,104,104.7,P104,Left,42,5
PROD00447,890100447,Fanta Orange Soda 500ml,306,0.5,Beverages,Soda,2,104,104.7,P104,Left,94,5
PROD00448,890100448,Cetaphil Cream 500ml,357,0.5,Personal Care,Skin,2,104,104.7,P104,Left,98,5
PROD00449,890100449,Parachute Hair Oil 500ml,28,0.5,Personal Care,Hair,2,105,105.1,P105,Left,68,5
PROD00450,890100450,7Up Lemon Soda 500ml,208,0.5,Beverages,Soda,2,105,105.1,P105,Left,17,5
PROD00451,890100451,Nutraj Almonds 500g,21,0.5,Snacks,Nuts,2,105,105.1,P105,Left,83,5
PROD00452,890100452,Tata Coffee Premix 500g,340,0.5,Beverages,Coffee,2,105,105.1,P105,Left,46,5
PROD00453,890100453,Britannia Sourdough 500g,289,0.5,Bakery,Bread,2,105,105.2,P105,Left,56,5
PROD00454,890100454,Doritos Banana Chips 500g,27,0.5,Snacks,Chips,2,105,105.2,P105,Left,90,5
PROD00455,890100455,7Up Ginger Ale 500ml,155,0.5,Beverages,Soda,2,105,105.2,P105,Left,46,5
PROD00456,890100456,Monginis Chocolate Muffin 500g,172,0.5,Bakery,Cakes,2,105,105.2,P105,Left,100,5
PROD00457,890100457,Epigamia Greek Yogurt 500ml,425,0.5,Dairy,Yogurt,2,105,105.3,P105,Left,62,5
PROD00458,890100458,Pears Hand Wash 500g,154,0.5,Personal Care,Soap,2,105,105.3,P105,Left,59,5
PROD00459,890100459,Pears Hand Wash 500g,100,0.5,Personal Care,Soap,2,105,105.3,P105,Left,75,5
PROD00460,890100460,Nestle Slim Milk 500ml,40,0.5,Dairy,Milk,2,105,105.3,P105,Left,76,5
PROD00461,890100461,CloseUp Mouthwash 500g,45,0.5,Personal Care,Oral,2,105,105.4,P105,Left,17,5
PROD00462,890100462,Modern Brown Bread 500g,156,0.5,Bakery,Bread,2,105,105.4,P105,Left,47,5
PROD00463,890100463,Tropicana Mixed Fruit 500ml,319,0.5,Beverages,Juice,2,105,105.4,P105,Left,51,5
PROD00464,890100464,Paseo Toilet Roll 500g,73,0.5,Household,Paper,2,105,105.4,P105,Left,23,5
PROD00465,890100465,Unibic Nice 500g,192,0.5,Snacks,Biscuits,2,105,105.5,P105,Left,62,5
PROD00466,890100466,Himalaya Moisturizer 500ml,197,0.5,Personal Care,Skin,2,105,105.5,P105,Left,92,5
PROD00467,890100467,Nescafe Filter Coffee 500g,315,0.5,Beverages,Coffee,2,105,105.5,P105,Left,32,5
PROD00468,890100468,Raw Pressery Grape Juice 500ml,107,0.5,Beverages,Juice,2,105,105.5,P105,Left,29,5
PROD00469,890100469,Pillsbury Wheat Atta 500g,353,0.5,Grains,Flour,2,105,105.6,P105,Left,59,5
PROD00470,890100470,Britannia White Bread 500g,48,0.5,Bakery,Bread,2,105,105.6,P105,Left,77,5
PROD00471,890100471,Sensodyne Toothpaste 500g,93,0.5,Personal Care,Oral,2,105,105.6,P105,Left,16,5
PROD00472,890100472,Milky Mist Lassi 500ml,431,0.5,Dairy,Yogurt,2,105,105.6,P105,Left,20,5
PROD00473,890100473,Selpak Toilet Roll 500g,108,0.5,Household,Paper,2,105,105.7,P105,Left,58,5
PROD00474,890100474,Taj Mahal Tea Bags 500g,319,0.5,Beverages,Tea,2,105,105.7,P105,Left,61,5
PROD00475,890100475,Ponds Moisturizer 500ml,251,0.5,Personal Care,Skin,2,105,105.7,P105,Left,15,5
PROD00476,890100476,Sunfeast Digestive 500g,44,0.5,Snacks,Biscuits,2,105,105.7,P105,Left,100,5
